"household_id","panel","wave","panel_wave","income","employment","expenditure"
"P4_H839",4,8,5,87445,0,51763
"P4_H840",4,8,5,41884,1,69546
"P4_H841",4,8,5,52825,1,70847
"P4_H842",4,8,5,109539,1,50036
"P4_H843",4,8,5,83864,1,52249
"P4_H844",4,8,5,33078,1,34767
"P4_H845",4,8,5,101633,0,59808
"P4_H846",4,8,5,67535,0,35034
"P4_H847",4,8,5,81067,1,65286
"P4_H848",4,8,5,64730,1,32686
"P4_H849",4,8,5,127197,0,40627
"P4_H850",4,8,5,53934,0,33537
"P4_H851",4,8,5,79715,0,38175
"P4_H852",4,8,5,41456,0,48858
"P4_H853",4,8,5,61759,1,61996
"P4_H854",4,8,5,49900,0,48669
"P4_H855",4,8,5,122034,1,34375
"P4_H856",4,8,5,38794,1,32384
"P4_H857",4,8,5,42570,1,53682
"P4_H858",4,8,5,86448,0,71477
"P4_H859",4,8,5,90949,1,42773
"P4_H860",4,8,5,39985,1,53820
"P4_H861",4,8,5,37670,1,53195
"P4_H862",4,8,5,76339,1,55524
"P4_H863",4,8,5,63613,1,25358
"P4_H864",4,8,5,30762,1,61451
"P4_H865",4,8,5,81719,0,53714
"P4_H866",4,8,5,57188,0,51255
"P4_H867",4,8,5,17356,0,71225
"P4_H868",4,8,5,37204,0,71169
"P4_H869",4,8,5,64354,1,36761
"P4_H870",4,8,5,74077,1,101517
"P4_H871",4,8,5,52090,1,23207
"P4_H872",4,8,5,41256,1,40375
"P4_H873",4,8,5,36445,0,68484
"P4_H874",4,8,5,75687,0,30605
"P4_H875",4,8,5,37612,1,63486
"P4_H876",4,8,5,42163,1,56449
"P4_H877",4,8,5,50856,0,43143
"P4_H878",4,8,5,66075,0,48369
"P4_H879",4,8,5,49449,0,38431
"P4_H880",4,8,5,47850,1,41948
"P4_H881",4,8,5,69006,0,108180
"P4_H882",4,8,5,51463,1,47418
"P4_H883",4,8,5,40768,0,46101
"P4_H884",4,8,5,61180,1,44649
"P4_H885",4,8,5,41011,0,63327
"P4_H886",4,8,5,102301,1,64799
"P4_H887",4,8,5,89971,0,69555
"P4_H888",4,8,5,36816,1,45675
"P4_H889",4,8,5,66924,1,27832
"P4_H890",4,8,5,47250,0,38823
"P4_H891",4,8,5,125431,1,54274
"P4_H892",4,8,5,32245,0,36524
"P4_H893",4,8,5,74465,0,21075
"P4_H894",4,8,5,142910,0,57685
"P4_H895",4,8,5,51426,0,40255
"P4_H896",4,8,5,46552,1,57638
"P4_H897",4,8,5,43354,1,82392
"P4_H898",4,8,5,57046,0,54237
"P4_H899",4,8,5,111692,0,87803
"P4_H900",4,8,5,32541,0,96718
"P4_H901",4,8,5,48904,0,64272
"P4_H902",4,8,5,68671,1,29602
"P4_H903",4,8,5,97126,0,38547
"P4_H904",4,8,5,41129,0,34694
"P4_H905",4,8,5,37569,1,41193
"P4_H906",4,8,5,55203,0,59681
"P4_H907",4,8,5,36706,1,57928
"P4_H908",4,8,5,139520,1,36291
"P4_H909",4,8,5,51578,1,55435
"P4_H910",4,8,5,102256,0,26103
"P4_H911",4,8,5,56846,1,53872
"P4_H912",4,8,5,49419,1,44523
"P4_H913",4,8,5,54753,0,55368
"P4_H914",4,8,5,70757,1,53589
"P4_H915",4,8,5,48439,0,40851
"P4_H916",4,8,5,53949,1,25289
"P4_H917",4,8,5,78470,0,38177
"P4_H918",4,8,5,43261,1,46478
"P4_H919",4,8,5,85602,1,44994
"P4_H920",4,8,5,59387,1,29905
"P4_H921",4,8,5,95083,0,18906
"P4_H922",4,8,5,65837,1,31416
"P4_H923",4,8,5,91546,0,45051
"P4_H924",4,8,5,116199,1,47811
"P4_H925",4,8,5,48986,1,59906
"P4_H926",4,8,5,69265,1,35052
"P4_H927",4,8,5,82521,1,67425
"P4_H928",4,8,5,31714,1,63217
"P4_H929",4,8,5,48881,1,51294
"P4_H930",4,8,5,55619,1,30309
"P4_H931",4,8,5,41605,1,39577
"P4_H932",4,8,5,37613,0,67083
"P4_H933",4,8,5,41514,0,58181
"P4_H934",4,8,5,62846,1,41794
"P4_H935",4,8,5,129790,1,42136
"P4_H936",4,8,5,51293,0,45735
"P4_H937",4,8,5,56533,1,54277
"P4_H938",4,8,5,62166,1,52787
"P4_H939",4,8,5,41854,1,34832
"P4_H940",4,8,5,46745,0,35708
"P4_H941",4,8,5,51563,1,51620
"P4_H942",4,8,5,35603,1,26195
"P4_H943",4,8,5,47144,1,78119
"P4_H944",4,8,5,63651,0,47412
"P4_H945",4,8,5,56856,1,71863
"P4_H946",4,8,5,69399,0,43283
"P4_H947",4,8,5,97099,1,48648
"P4_H948",4,8,5,52126,0,31745
"P4_H949",4,8,5,40395,1,44930
"P4_H950",4,8,5,59461,0,31673
"P4_H951",4,8,5,80192,1,36838
"P4_H952",4,8,5,61710,1,83310
"P4_H953",4,8,5,41762,1,41572
"P4_H954",4,8,5,65070,0,61876
"P4_H955",4,8,5,37837,1,33268
"P4_H956",4,8,5,65008,0,40756
"P4_H957",4,8,5,52313,1,67406
"P4_H958",4,8,5,52593,1,44871
"P4_H959",4,8,5,48840,1,34529
"P4_H960",4,8,5,47577,1,39201
"P4_H961",4,8,5,79447,0,86460
"P4_H962",4,8,5,91682,0,62774
"P4_H963",4,8,5,39701,0,52507
"P4_H964",4,8,5,51130,1,44056
"P4_H965",4,8,5,62676,0,41802
"P4_H966",4,8,5,33575,0,42417
"P4_H967",4,8,5,107358,0,24293
"P4_H968",4,8,5,55688,1,57480
"P4_H969",4,8,5,73870,0,78277
"P4_H970",4,8,5,30411,1,34483
"P4_H971",4,8,5,72829,1,45443
"P4_H972",4,8,5,55261,0,42841
"P4_H973",4,8,5,97458,1,46306
"P4_H974",4,8,5,40416,0,57316
"P4_H975",4,8,5,24973,0,33351
"P4_H976",4,8,5,23392,0,36656
"P4_H977",4,8,5,70453,0,45123
"P4_H978",4,8,5,63461,0,46504
"P4_H979",4,8,5,93892,1,46087
"P4_H980",4,8,5,59955,0,41810
"P4_H981",4,8,5,99389,1,48627
"P4_H982",4,8,5,25221,1,29557
"P4_H983",4,8,5,120916,1,36824
"P4_H984",4,8,5,81034,0,61837
"P4_H985",4,8,5,60110,1,45554
"P4_H986",4,8,5,82352,1,49590
"P4_H987",4,8,5,203188,1,39365
"P4_H988",4,8,5,53898,1,37293
"P4_H989",4,8,5,83919,1,56702
"P4_H990",4,8,5,35989,0,30806
"P4_H991",4,8,5,59806,1,39570
"P4_H992",4,8,5,31664,0,69385
"P4_H993",4,8,5,91796,0,50506
"P4_H994",4,8,5,95231,1,42480
"P4_H995",4,8,5,30835,1,34916
"P4_H996",4,8,5,67761,1,54765
"P4_H997",4,8,5,93455,0,21438
"P4_H998",4,8,5,109356,1,30201
"P4_H999",4,8,5,94049,0,45970
"P4_H1000",4,8,5,71120,0,41251
"P5_H1",5,8,4,59787,1,42415
"P5_H2",5,8,4,75866,1,22542
"P5_H3",5,8,4,82723,1,55433
"P5_H4",5,8,4,44894,1,58088
"P5_H5",5,8,4,40475,0,51529
"P5_H6",5,8,4,38077,1,73838
"P5_H7",5,8,4,50120,0,62080
"P5_H8",5,8,4,43029,1,33672
"P5_H9",5,8,4,27500,1,47860
"P5_H10",5,8,4,31883,0,68319
"P5_H11",5,8,4,48807,0,52551
"P5_H12",5,8,4,49755,1,33162
"P5_H13",5,8,4,28782,0,37694
"P5_H14",5,8,4,64585,0,38509
"P5_H15",5,8,4,58872,1,54773
"P5_H16",5,8,4,61846,1,49912
"P5_H17",5,8,4,79717,1,62390
"P5_H18",5,8,4,61862,1,30804
"P5_H19",5,8,4,36681,1,49227
"P5_H20",5,8,4,95932,1,43243
"P5_H21",5,8,4,31099,0,72106
"P5_H22",5,8,4,25524,1,51574
"P5_H23",5,8,4,90224,1,75442
"P5_H24",5,8,4,57735,1,43302
"P5_H25",5,8,4,26765,0,64304
"P5_H26",5,8,4,48176,0,75938
"P5_H27",5,8,4,25497,0,33414
"P5_H28",5,8,4,78632,1,28886
"P5_H29",5,8,4,20936,1,28150
"P5_H30",5,8,4,20629,0,60328
"P5_H31",5,8,4,95950,0,61145
"P5_H32",5,8,4,28693,0,32282
"P5_H33",5,8,4,55525,1,89089
"P5_H34",5,8,4,27725,1,37451
"P5_H35",5,8,4,93540,0,59841
"P5_H36",5,8,4,52702,1,87835
"P5_H37",5,8,4,53879,0,46541
"P5_H38",5,8,4,33886,1,44023
"P5_H39",5,8,4,64240,0,49762
"P5_H40",5,8,4,48821,0,50487
"P5_H41",5,8,4,100439,0,70451
"P5_H42",5,8,4,71962,1,46774
"P5_H43",5,8,4,51585,1,39123
"P5_H44",5,8,4,85226,0,21652
"P5_H45",5,8,4,105545,1,92822
"P5_H46",5,8,4,44068,1,44522
"P5_H47",5,8,4,30847,1,62451
"P5_H48",5,8,4,51587,1,28702
"P5_H49",5,8,4,27966,0,60738
"P5_H50",5,8,4,50448,0,28950
"P5_H51",5,8,4,111249,0,29060
"P5_H52",5,8,4,92889,0,41938
"P5_H53",5,8,4,38141,0,39624
"P5_H54",5,8,4,47501,0,58206
"P5_H55",5,8,4,51376,1,31959
"P5_H56",5,8,4,71862,1,71028
"P5_H57",5,8,4,39857,1,38385
"P5_H58",5,8,4,96080,0,52595
"P5_H59",5,8,4,60741,1,68166
"P5_H60",5,8,4,41491,1,52743
"P5_H61",5,8,4,46002,1,45435
"P5_H62",5,8,4,53247,0,48050
"P5_H63",5,8,4,52364,1,37905
"P5_H64",5,8,4,48364,1,28116
"P5_H65",5,8,4,47067,0,67035
"P5_H66",5,8,4,60901,1,49204
"P5_H67",5,8,4,37483,0,51873
"P5_H68",5,8,4,83471,1,77632
"P5_H69",5,8,4,21411,0,50658
"P5_H70",5,8,4,72065,0,46740
"P5_H71",5,8,4,30827,0,73295
"P5_H72",5,8,4,44272,1,63110
"P5_H73",5,8,4,23972,1,55896
"P5_H74",5,8,4,69729,0,47697
"P5_H75",5,8,4,63390,1,41600
"P5_H76",5,8,4,38718,0,72152
"P5_H77",5,8,4,41417,1,55538
"P5_H78",5,8,4,81903,0,42793
"P5_H79",5,8,4,71632,1,25961
"P5_H80",5,8,4,46587,0,35973
"P5_H81",5,8,4,62297,1,40956
"P5_H82",5,8,4,52487,1,42469
"P5_H83",5,8,4,31072,0,45576
"P5_H84",5,8,4,54058,1,49819
"P5_H85",5,8,4,26055,1,40760
"P5_H86",5,8,4,46694,0,32795
"P5_H87",5,8,4,42593,1,41093
"P5_H88",5,8,4,70049,0,66064
"P5_H89",5,8,4,44021,1,55975
"P5_H90",5,8,4,19957,0,35891
"P5_H91",5,8,4,81336,0,75415
"P5_H92",5,8,4,65526,1,51793
"P5_H93",5,8,4,35564,1,37276
"P5_H94",5,8,4,38287,0,43673
"P5_H95",5,8,4,38017,0,60004
"P5_H96",5,8,4,53937,1,35919
"P5_H97",5,8,4,60883,1,64779
"P5_H98",5,8,4,53364,0,61651
"P5_H99",5,8,4,28445,1,39136
"P5_H100",5,8,4,97213,0,85405
"P5_H101",5,8,4,67051,0,29807
"P5_H102",5,8,4,34632,1,42426
"P5_H103",5,8,4,55577,1,47737
"P5_H104",5,8,4,67523,1,26961
"P5_H105",5,8,4,62090,1,43945
"P5_H106",5,8,4,32414,1,27706
"P5_H107",5,8,4,32878,0,34576
"P5_H108",5,8,4,42938,0,49671
"P5_H109",5,8,4,61378,0,60937
"P5_H110",5,8,4,45168,1,55908
"P5_H111",5,8,4,61123,1,33820
"P5_H112",5,8,4,53273,1,54111
"P5_H113",5,8,4,39259,1,36919
"P5_H114",5,8,4,70188,1,62640
"P5_H115",5,8,4,94536,0,25462
"P5_H116",5,8,4,29456,1,53720
"P5_H117",5,8,4,48631,1,54302
"P5_H118",5,8,4,29037,0,42338
"P5_H119",5,8,4,26588,0,39070
"P5_H120",5,8,4,80272,1,35028
"P5_H121",5,8,4,33150,1,40884
"P5_H122",5,8,4,42605,0,77482
"P5_H123",5,8,4,41912,1,44532
"P5_H124",5,8,4,40756,1,35644
"P5_H125",5,8,4,28776,1,45107
"P5_H126",5,8,4,62752,1,35718
"P5_H127",5,8,4,41388,1,67066
"P5_H128",5,8,4,71086,1,52929
"P5_H129",5,8,4,87446,1,35444
"P5_H130",5,8,4,76299,1,31694
"P5_H131",5,8,4,49739,0,62590
"P5_H132",5,8,4,53318,0,87583
"P5_H133",5,8,4,51344,0,85275
"P5_H134",5,8,4,25049,0,47946
"P5_H135",5,8,4,59942,1,50333
"P5_H136",5,8,4,38021,1,50858
"P5_H137",5,8,4,58283,0,40811
"P5_H138",5,8,4,86386,1,52749
"P5_H139",5,8,4,124283,1,56100
"P5_H140",5,8,4,21993,1,28252
"P5_H141",5,8,4,42776,1,34241
"P5_H142",5,8,4,44615,0,49952
"P5_H143",5,8,4,106142,1,27100
"P5_H144",5,8,4,29288,0,37745
"P5_H145",5,8,4,91982,1,36559
"P5_H146",5,8,4,68720,0,53524
"P5_H147",5,8,4,77975,1,52466
"P5_H148",5,8,4,69598,1,37244
"P5_H149",5,8,4,42405,1,38121
"P5_H150",5,8,4,57037,1,30825
"P5_H151",5,8,4,39053,1,43357
"P5_H152",5,8,4,55527,0,24269
"P5_H153",5,8,4,93884,1,55054
"P5_H154",5,8,4,38186,0,45044
"P5_H155",5,8,4,42456,1,32008
"P5_H156",5,8,4,72471,1,43425
"P5_H157",5,8,4,48049,1,41261
"P5_H158",5,8,4,44689,1,45351
"P5_H159",5,8,4,13665,1,45199
"P5_H160",5,8,4,87461,0,38927
"P5_H161",5,8,4,72608,1,64937
"P5_H162",5,8,4,64616,0,70899
"P5_H163",5,8,4,30626,1,48111
"P5_H164",5,8,4,46092,1,39889
"P5_H165",5,8,4,37702,1,22319
"P5_H166",5,8,4,35411,1,35036
"P5_H167",5,8,4,49435,1,34599
"P5_H168",5,8,4,116280,0,57642
"P5_H169",5,8,4,64642,0,54286
"P5_H170",5,8,4,46046,0,34350
"P5_H171",5,8,4,115848,0,43053
"P5_H172",5,8,4,22360,0,24168
"P5_H173",5,8,4,25279,0,37397
"P5_H174",5,8,4,25321,1,41428
"P5_H175",5,8,4,64976,0,45092
"P5_H176",5,8,4,65761,1,49278
"P5_H177",5,8,4,38019,0,38092
"P5_H178",5,8,4,43152,1,45479
"P5_H179",5,8,4,41276,0,95297
"P5_H180",5,8,4,36009,1,60315
"P5_H181",5,8,4,58988,0,47348
"P5_H182",5,8,4,54362,0,31907
"P5_H183",5,8,4,114768,1,47683
"P5_H184",5,8,4,44668,0,26668
"P5_H185",5,8,4,99152,0,29817
"P5_H186",5,8,4,123502,1,39486
"P5_H187",5,8,4,57655,0,29420
"P5_H188",5,8,4,86203,0,48123
"P5_H189",5,8,4,69194,1,28327
"P5_H190",5,8,4,50789,0,56527
"P5_H191",5,8,4,65564,1,62377
"P5_H192",5,8,4,43595,1,35729
"P5_H193",5,8,4,57089,1,18461
"P5_H194",5,8,4,34564,0,34331
"P5_H195",5,8,4,109851,0,22921
"P5_H196",5,8,4,34771,1,48822
"P5_H197",5,8,4,41525,1,44334
"P5_H198",5,8,4,31197,0,75535
"P5_H199",5,8,4,34774,0,81963
"P5_H200",5,8,4,62003,0,34895
"P5_H201",5,8,4,54283,1,41855
"P5_H202",5,8,4,38336,1,53195
"P5_H203",5,8,4,51938,0,41273
"P5_H204",5,8,4,74929,1,34363
"P5_H205",5,8,4,51147,1,64959
"P5_H206",5,8,4,35471,1,55278
"P5_H207",5,8,4,46915,1,33673
"P5_H208",5,8,4,45846,0,38716
"P5_H209",5,8,4,63567,1,42752
"P5_H210",5,8,4,56360,1,77518
"P5_H211",5,8,4,62942,0,54938
"P5_H212",5,8,4,41615,0,30199
"P5_H213",5,8,4,93002,0,36887
"P5_H214",5,8,4,35755,1,54875
"P5_H215",5,8,4,46608,1,39153
"P5_H216",5,8,4,59893,0,52362
"P5_H217",5,8,4,50622,1,40080
"P5_H218",5,8,4,52086,1,46469
"P5_H219",5,8,4,67212,1,44123
"P5_H220",5,8,4,116211,1,27829
"P5_H221",5,8,4,68032,1,54831
"P5_H222",5,8,4,37781,0,18431
"P5_H223",5,8,4,36265,1,83022
"P5_H224",5,8,4,145094,1,76932
"P5_H225",5,8,4,56883,0,52910
"P5_H226",5,8,4,88584,1,22819
"P5_H227",5,8,4,66402,1,44079
"P5_H228",5,8,4,80670,1,40334
"P5_H229",5,8,4,54663,1,41643
"P5_H230",5,8,4,72310,0,81436
"P5_H231",5,8,4,36798,1,90809
"P5_H232",5,8,4,60278,0,54508
"P5_H233",5,8,4,60392,0,33217
"P5_H234",5,8,4,54719,1,33453
"P5_H235",5,8,4,69510,1,67776
"P5_H236",5,8,4,55500,1,28503
"P5_H237",5,8,4,41638,1,40872
"P5_H238",5,8,4,86015,1,53937
"P5_H239",5,8,4,43885,1,59642
"P5_H240",5,8,4,80810,1,61894
"P5_H241",5,8,4,33240,1,48440
"P5_H242",5,8,4,22510,1,53094
"P5_H243",5,8,4,75536,1,26289
"P5_H244",5,8,4,41832,0,40873
"P5_H245",5,8,4,39688,0,44036
"P5_H246",5,8,4,36680,1,21999
"P5_H247",5,8,4,45219,0,51035
"P5_H248",5,8,4,60818,0,42712
"P5_H249",5,8,4,15779,1,52604
"P5_H250",5,8,4,45850,0,49302
"P5_H251",5,8,4,136779,0,61750
"P5_H252",5,8,4,68952,0,60276
"P5_H253",5,8,4,58511,0,52516
"P5_H254",5,8,4,39856,0,58668
"P5_H255",5,8,4,52584,0,64275
"P5_H256",5,8,4,208154,1,36408
"P5_H257",5,8,4,24998,0,63102
"P5_H258",5,8,4,72935,0,38224
"P5_H259",5,8,4,52528,1,61864
"P5_H260",5,8,4,58626,0,45501
"P5_H261",5,8,4,76417,1,52897
"P5_H262",5,8,4,47199,1,39338
"P5_H263",5,8,4,64188,1,43321
"P5_H264",5,8,4,45462,1,75728
"P5_H265",5,8,4,61460,0,36093
"P5_H266",5,8,4,50714,1,42092
"P5_H267",5,8,4,41072,1,68738
"P5_H268",5,8,4,46530,1,39412
"P5_H269",5,8,4,22863,1,50223
"P5_H270",5,8,4,75015,0,60918
"P5_H271",5,8,4,69066,1,53060
"P5_H272",5,8,4,122426,1,45667
"P5_H273",5,8,4,52364,1,44672
"P5_H274",5,8,4,65312,1,35383
"P5_H275",5,8,4,71141,0,53359
"P5_H276",5,8,4,30845,1,55676
"P5_H277",5,8,4,60625,1,44243
"P5_H278",5,8,4,44815,0,39913
"P5_H279",5,8,4,47591,1,29425
"P5_H280",5,8,4,44536,0,56346
"P5_H281",5,8,4,36522,1,49829
"P5_H282",5,8,4,50444,0,70803
"P5_H283",5,8,4,46285,1,32128
"P5_H284",5,8,4,52446,1,42088
"P5_H285",5,8,4,20919,0,34267
"P5_H286",5,8,4,42416,1,44992
"P5_H287",5,8,4,63329,1,40141
"P5_H288",5,8,4,81748,0,27106
"P5_H289",5,8,4,41755,0,30263
"P5_H290",5,8,4,47264,0,36503
"P5_H291",5,8,4,47935,0,69883
"P5_H292",5,8,4,55716,1,51574
"P5_H293",5,8,4,49425,1,47236
"P5_H294",5,8,4,60877,0,56689
"P5_H295",5,8,4,28381,1,28824
"P5_H296",5,8,4,80076,1,51273
"P5_H297",5,8,4,104462,1,25557
"P5_H298",5,8,4,69373,1,73407
"P5_H299",5,8,4,26630,0,27828
"P5_H300",5,8,4,53401,0,33360
"P5_H301",5,8,4,35886,1,47672
"P5_H302",5,8,4,51866,0,37826
"P5_H303",5,8,4,44379,0,34375
"P5_H304",5,8,4,41680,1,53101
"P5_H305",5,8,4,112982,1,62108
"P5_H306",5,8,4,69403,1,31241
"P5_H307",5,8,4,46880,1,46160
"P5_H308",5,8,4,54104,0,63285
"P5_H309",5,8,4,83115,1,37770
"P5_H310",5,8,4,45109,1,52979
"P5_H311",5,8,4,62059,0,49062
"P5_H312",5,8,4,46773,1,71624
"P5_H313",5,8,4,98487,1,35805
"P5_H314",5,8,4,67802,0,55973
"P5_H315",5,8,4,42945,0,37401
"P5_H316",5,8,4,19269,1,56580
"P5_H317",5,8,4,47383,1,50376
"P5_H318",5,8,4,82807,1,39439
"P5_H319",5,8,4,61526,0,53477
"P5_H320",5,8,4,56340,1,72730
"P5_H321",5,8,4,72043,1,43188
"P5_H322",5,8,4,28876,1,39988
"P5_H323",5,8,4,75607,1,60593
"P5_H324",5,8,4,74653,0,67531
"P5_H325",5,8,4,79087,1,49398
"P5_H326",5,8,4,27544,0,61616
"P5_H327",5,8,4,50206,1,34240
"P5_H328",5,8,4,50246,0,49623
"P5_H329",5,8,4,83752,0,35657
"P5_H330",5,8,4,38526,0,33402
"P5_H331",5,8,4,130622,1,31270
"P5_H332",5,8,4,25683,1,59676
"P5_H333",5,8,4,83028,1,63028
"P5_H334",5,8,4,46193,1,38217
"P5_H335",5,8,4,47561,1,47632
"P5_H336",5,8,4,47027,1,30208
"P5_H337",5,8,4,59953,0,78104
"P5_H338",5,8,4,83971,1,34736
"P5_H339",5,8,4,124974,0,55478
"P5_H340",5,8,4,59026,0,58526
"P5_H341",5,8,4,108136,0,44054
"P5_H342",5,8,4,95344,1,28535
"P5_H343",5,8,4,74558,0,50863
"P5_H344",5,8,4,50938,1,27150
"P5_H345",5,8,4,66559,1,61975
"P5_H346",5,8,4,74964,1,39665
"P5_H347",5,8,4,90930,0,49252
"P5_H348",5,8,4,51288,1,60422
"P5_H349",5,8,4,76264,1,53347
"P5_H350",5,8,4,40241,1,60256
"P5_H351",5,8,4,23960,0,42285
"P5_H352",5,8,4,37731,0,40649
"P5_H353",5,8,4,61642,0,49478
"P5_H354",5,8,4,38453,1,39550
"P5_H355",5,8,4,43606,0,42928
"P5_H356",5,8,4,86915,0,45492
"P5_H357",5,8,4,58416,0,34578
"P5_H358",5,8,4,95903,1,23184
"P5_H359",5,8,4,93153,0,63340
"P5_H360",5,8,4,25616,0,66071
"P5_H361",5,8,4,36967,0,80362
"P5_H362",5,8,4,37059,0,46329
"P5_H363",5,8,4,53587,1,39292
"P5_H364",5,8,4,63845,0,41438
"P5_H365",5,8,4,69270,1,42094
"P5_H366",5,8,4,27211,0,26907
"P5_H367",5,8,4,88655,0,30906
"P5_H368",5,8,4,69392,0,39339
"P5_H369",5,8,4,112907,1,50022
"P5_H370",5,8,4,43237,1,75433
"P5_H371",5,8,4,64990,1,50985
"P5_H372",5,8,4,56443,0,31486
"P5_H373",5,8,4,128058,1,43070
"P5_H374",5,8,4,66542,0,36634
"P5_H375",5,8,4,75614,0,61923
"P5_H376",5,8,4,61455,1,52019
"P5_H377",5,8,4,64569,1,67585
"P5_H378",5,8,4,39013,1,69492
"P5_H379",5,8,4,38122,1,76898
"P5_H380",5,8,4,67791,1,40791
"P5_H381",5,8,4,61853,1,28784
"P5_H382",5,8,4,32673,0,53322
"P5_H383",5,8,4,54484,1,31494
"P5_H384",5,8,4,41477,1,55196
"P5_H385",5,8,4,81643,0,44916
"P5_H386",5,8,4,56488,1,41361
"P5_H387",5,8,4,31493,1,67964
"P5_H388",5,8,4,37408,1,49081
"P5_H389",5,8,4,63228,1,52136
"P5_H390",5,8,4,56592,1,35844
"P5_H391",5,8,4,43906,0,30735
"P5_H392",5,8,4,39027,1,48532
"P5_H393",5,8,4,59895,1,36185
"P5_H394",5,8,4,47512,1,64956
"P5_H395",5,8,4,78656,1,63767
"P5_H396",5,8,4,64234,1,51964
"P5_H397",5,8,4,94929,1,22445
"P5_H398",5,8,4,79903,1,88691
"P5_H399",5,8,4,30310,0,27261
"P5_H400",5,8,4,74826,1,43966
"P5_H401",5,8,4,96416,1,48595
"P5_H402",5,8,4,114252,1,79220
"P5_H403",5,8,4,47783,0,45031
"P5_H404",5,8,4,52381,0,30688
"P5_H405",5,8,4,44604,1,24744
"P5_H406",5,8,4,58553,1,30297
"P5_H407",5,8,4,63450,1,76068
"P5_H408",5,8,4,91103,1,43155
"P5_H409",5,8,4,69222,1,74541
"P5_H410",5,8,4,52401,0,45625
"P5_H411",5,8,4,61047,0,51308
"P5_H412",5,8,4,51467,0,52591
"P5_H413",5,8,4,48659,1,36549
"P5_H414",5,8,4,40708,0,31441
"P5_H415",5,8,4,93658,1,46426
"P5_H416",5,8,4,51620,1,50809
"P5_H417",5,8,4,72725,0,50877
"P5_H418",5,8,4,39967,1,40703
"P5_H419",5,8,4,61046,0,41406
"P5_H420",5,8,4,61464,0,39403
"P5_H421",5,8,4,34119,1,65454
"P5_H422",5,8,4,52874,1,26265
"P5_H423",5,8,4,53749,1,53740
"P5_H424",5,8,4,79971,1,72040
"P5_H425",5,8,4,43086,1,41919
"P5_H426",5,8,4,28079,0,31429
"P5_H427",5,8,4,63518,1,84740
"P5_H428",5,8,4,64536,1,40498
"P5_H429",5,8,4,27484,1,25071
"P5_H430",5,8,4,30806,1,66025
"P5_H431",5,8,4,51351,0,46257
"P5_H432",5,8,4,69721,0,44576
"P5_H433",5,8,4,70890,1,39197
"P5_H434",5,8,4,35138,1,64047
"P5_H435",5,8,4,89150,1,33104
"P5_H436",5,8,4,32470,1,47472
"P5_H437",5,8,4,93157,1,64258
"P5_H438",5,8,4,30289,1,60305
"P5_H439",5,8,4,65961,0,56712
"P5_H440",5,8,4,138313,1,63722
"P5_H441",5,8,4,57470,1,43083
"P5_H442",5,8,4,39273,0,47863
"P5_H443",5,8,4,58767,0,44188
"P5_H444",5,8,4,40908,0,39059
"P5_H445",5,8,4,96827,1,39474
"P5_H446",5,8,4,67373,1,62739
"P5_H447",5,8,4,59909,0,44768
"P5_H448",5,8,4,28286,1,40223
"P5_H449",5,8,4,36786,1,47260
"P5_H450",5,8,4,38622,0,74893
"P5_H451",5,8,4,37002,1,52957
"P5_H452",5,8,4,85439,1,47532
"P5_H453",5,8,4,32539,1,65869
"P5_H454",5,8,4,46092,0,37916
"P5_H455",5,8,4,26438,1,54342
"P5_H456",5,8,4,108864,1,39747
"P5_H457",5,8,4,29418,0,42223
"P5_H458",5,8,4,71345,1,32886
"P5_H459",5,8,4,74861,0,70036
"P5_H460",5,8,4,58083,0,32437
"P5_H461",5,8,4,86098,1,37095
"P5_H462",5,8,4,35747,1,39862
"P5_H463",5,8,4,96899,1,30866
"P5_H464",5,8,4,57081,0,54662
"P5_H465",5,8,4,93922,0,32627
"P5_H466",5,8,4,69691,0,52464
"P5_H467",5,8,4,46743,1,38197
"P5_H468",5,8,4,72946,1,65923
"P5_H469",5,8,4,46850,1,46117
"P5_H470",5,8,4,76290,1,58046
"P5_H471",5,8,4,42441,1,69429
"P5_H472",5,8,4,74060,1,51060
"P5_H473",5,8,4,44891,1,56407
"P5_H474",5,8,4,18312,0,46911
"P5_H475",5,8,4,76785,0,82955
"P5_H476",5,8,4,28207,0,51878
"P5_H477",5,8,4,35972,0,53457
"P5_H478",5,8,4,72089,1,35659
"P5_H479",5,8,4,51522,1,62691
"P5_H480",5,8,4,27689,0,52739
"P5_H481",5,8,4,26503,1,23054
"P5_H482",5,8,4,46165,0,39390
"P5_H483",5,8,4,45720,0,57510
"P5_H484",5,8,4,50287,1,47475
"P5_H485",5,8,4,52945,1,48863
"P5_H486",5,8,4,48618,0,50343
"P5_H487",5,8,4,57550,0,64589
"P5_H488",5,8,4,35020,1,52268
"P5_H489",5,8,4,39138,1,44017
"P5_H490",5,8,4,62225,1,37462
"P5_H491",5,8,4,58395,0,43902
"P5_H492",5,8,4,80563,1,50708
"P5_H493",5,8,4,58029,1,57286
"P5_H494",5,8,4,85376,1,22298
"P5_H495",5,8,4,26248,1,48143
"P5_H496",5,8,4,35247,1,37953
"P5_H497",5,8,4,42364,1,57309
"P5_H498",5,8,4,48557,0,82042
"P5_H499",5,8,4,40177,1,44122
"P5_H500",5,8,4,29096,1,36220
"P5_H501",5,8,4,81894,1,37127
"P5_H502",5,8,4,50228,1,33373
"P5_H503",5,8,4,36958,1,42148
