"person_id","gender","baseline_age","baseline_education","region","wave","year","age","employed","income","health_status","base_weight","attrition_weight","final_weight"
441,"Male",34,12,"North",4,2023,37,1,48776,57.2312937044895,1000,1.40056022408964,1400.56022408964
442,"Male",20,6,"North",4,2023,23,1,10193,69.9750177775284,1000,1.40056022408964,1400.56022408964
443,"Female",62,11,"West",4,2023,65,1,37046,75.73175647716,1000,1.40056022408964,1400.56022408964
444,"Male",43,10,"East",4,2023,46,1,44420,48.4125735093179,1000,1.40056022408964,1400.56022408964
445,"Female",55,17,"East",4,2023,58,0,22361,58.4905805506686,1000,1.40056022408964,1400.56022408964
446,"Male",40,13,"West",4,2023,43,1,46223,57.4938084721422,1000,1.40056022408964,1400.56022408964
447,"Male",24,7,"East",4,2023,27,1,31484,55.6154512594086,1000,1.40056022408964,1400.56022408964
448,"Male",42,7,"North",4,2023,45,0,96169,72.643470180378,1000,1.40056022408964,1400.56022408964
452,"Male",56,10,"West",4,2023,59,0,47116,41.4067386170741,1000,1.40056022408964,1400.56022408964
454,"Female",19,4,"North",4,2023,22,1,30828,51.4832799334822,1000,1.40056022408964,1400.56022408964
456,"Male",54,5,"West",4,2023,57,1,104881,32.003603984034,1000,1.40056022408964,1400.56022408964
457,"Male",29,18,"East",4,2023,32,1,48276,77.0681621083366,1000,1.40056022408964,1400.56022408964
458,"Female",63,18,"East",4,2023,66,1,75381,33.2824231670153,1000,1.40056022408964,1400.56022408964
459,"Male",20,4,"North",4,2023,23,0,6557,52.8312533695956,1000,1.40056022408964,1400.56022408964
460,"Female",56,16,"South",4,2023,59,1,32781,58.1349035430178,1000,1.40056022408964,1400.56022408964
462,"Male",26,12,"South",4,2023,29,1,70710,67.8158570559791,1000,1.40056022408964,1400.56022408964
463,"Male",28,17,"East",4,2023,31,1,82371,66.985465747176,1000,1.40056022408964,1400.56022408964
464,"Female",50,15,"East",4,2023,53,0,21984,60.2471952417693,1000,1.40056022408964,1400.56022408964
465,"Male",65,16,"West",4,2023,68,1,28918,11.3161243104654,1000,1.40056022408964,1400.56022408964
468,"Male",34,10,"West",4,2023,37,1,35602,47.6939200165983,1000,1.40056022408964,1400.56022408964
469,"Male",60,4,"North",4,2023,63,1,132880,64.9245732653498,1000,1.40056022408964,1400.56022408964
471,"Female",43,18,"West",4,2023,46,1,105355,79.6175169221088,1000,1.40056022408964,1400.56022408964
472,"Female",22,1,"West",4,2023,25,0,15479,98.0574983040895,1000,1.40056022408964,1400.56022408964
476,"Female",59,14,"East",4,2023,62,1,129913,49.5203808070089,1000,1.40056022408964,1400.56022408964
477,"Female",57,17,"West",4,2023,60,1,144325,74.70656237535,1000,1.40056022408964,1400.56022408964
478,"Female",24,10,"East",4,2023,27,0,33629,70.8968082236499,1000,1.40056022408964,1400.56022408964
479,"Female",53,8,"North",4,2023,56,1,55148,53.7555926819787,1000,1.40056022408964,1400.56022408964
481,"Male",34,17,"West",4,2023,37,0,9686,31.1062800676184,1000,1.40056022408964,1400.56022408964
482,"Male",42,12,"North",4,2023,45,0,9881,40.3089066004427,1000,1.40056022408964,1400.56022408964
483,"Male",42,9,"South",4,2023,45,1,26561,62.7743350743611,1000,1.40056022408964,1400.56022408964
484,"Female",28,2,"East",4,2023,31,1,37787,87.8055713811848,1000,1.40056022408964,1400.56022408964
487,"Male",47,17,"West",4,2023,50,1,29838,25.7625685064538,1000,1.40056022408964,1400.56022408964
488,"Male",56,16,"East",4,2023,59,1,69544,56.7520149933342,1000,1.40056022408964,1400.56022408964
489,"Male",43,8,"East",4,2023,46,0,27694,75.7082298679354,1000,1.40056022408964,1400.56022408964
492,"Female",35,9,"East",4,2023,38,1,56160,76.4902410336989,1000,1.40056022408964,1400.56022408964
493,"Male",38,6,"North",4,2023,41,1,27864,33.9232096739175,1000,1.40056022408964,1400.56022408964
494,"Male",42,14,"South",4,2023,45,1,65265,88.1911821322856,1000,1.40056022408964,1400.56022408964
496,"Male",58,11,"West",4,2023,61,1,37905,29.3355867949296,1000,1.40056022408964,1400.56022408964
498,"Male",65,18,"East",4,2023,68,0,21413,47.6090875679013,1000,1.40056022408964,1400.56022408964
501,"Female",31,5,"East",4,2023,34,0,22670,86.9250316628487,1000,1.40056022408964,1400.56022408964
502,"Male",22,7,"East",4,2023,25,0,10045,38.1085594183903,1000,1.40056022408964,1400.56022408964
503,"Male",62,17,"South",4,2023,65,1,38772,26.0790068639019,1000,1.40056022408964,1400.56022408964
504,"Female",42,11,"West",4,2023,45,1,25330,57.8279093145551,1000,1.40056022408964,1400.56022408964
506,"Female",60,13,"East",4,2023,63,0,28963,36.4814367570999,1000,1.40056022408964,1400.56022408964
507,"Male",23,2,"South",4,2023,26,1,44861,72.9500039782184,1000,1.40056022408964,1400.56022408964
508,"Female",64,19,"South",4,2023,67,1,47769,45.5733974913228,1000,1.40056022408964,1400.56022408964
509,"Male",48,18,"South",4,2023,51,1,71764,38.9474503287097,1000,1.40056022408964,1400.56022408964
510,"Female",22,6,"South",4,2023,25,1,20191,28.1021900305149,1000,1.40056022408964,1400.56022408964
512,"Male",25,9,"East",4,2023,28,1,27395,34.4917384731125,1000,1.40056022408964,1400.56022408964
513,"Male",64,20,"West",4,2023,67,1,28766,35.4392819741546,1000,1.40056022408964,1400.56022408964
514,"Male",31,10,"South",4,2023,34,0,36239,53.6243411514785,1000,1.40056022408964,1400.56022408964
515,"Male",33,17,"South",4,2023,36,1,39462,78.3610884528063,1000,1.40056022408964,1400.56022408964
516,"Female",33,8,"East",4,2023,36,1,42531,63.8805326881115,1000,1.40056022408964,1400.56022408964
517,"Female",46,6,"North",4,2023,49,1,36663,45.4618427086085,1000,1.40056022408964,1400.56022408964
518,"Female",18,18,"South",4,2023,21,1,125223,51.3608699423993,1000,1.40056022408964,1400.56022408964
519,"Female",49,15,"West",4,2023,52,1,45538,41.7129975027271,1000,1.40056022408964,1400.56022408964
520,"Female",42,11,"East",4,2023,45,0,15788,29.045148756465,1000,1.40056022408964,1400.56022408964
521,"Male",35,13,"North",4,2023,38,1,51809,39.4757928302664,1000,1.40056022408964,1400.56022408964
523,"Male",52,9,"West",4,2023,55,1,37570,25.0136191638515,1000,1.40056022408964,1400.56022408964
524,"Male",26,5,"South",4,2023,29,1,39487,72.1795647267482,1000,1.40056022408964,1400.56022408964
525,"Female",57,17,"West",4,2023,60,1,32622,42.9871450944588,1000,1.40056022408964,1400.56022408964
526,"Male",30,4,"East",4,2023,33,1,54518,52.4093456529105,1000,1.40056022408964,1400.56022408964
527,"Female",55,19,"North",4,2023,58,1,28407,47.8171381654319,1000,1.40056022408964,1400.56022408964
529,"Female",43,14,"South",4,2023,46,1,81383,26.3772695055194,1000,1.40056022408964,1400.56022408964
530,"Female",50,1,"South",4,2023,53,1,22211,51.3617039789998,1000,1.40056022408964,1400.56022408964
531,"Female",63,14,"North",4,2023,66,1,77635,59.0827663274757,1000,1.40056022408964,1400.56022408964
532,"Male",58,1,"East",4,2023,61,1,33348,46.3945184271625,1000,1.40056022408964,1400.56022408964
534,"Male",38,6,"North",4,2023,41,1,91077,38.6128641369468,1000,1.40056022408964,1400.56022408964
535,"Male",58,11,"South",4,2023,61,1,29344,76.5696020790887,1000,1.40056022408964,1400.56022408964
536,"Female",63,12,"North",4,2023,66,0,17687,77.715589326503,1000,1.40056022408964,1400.56022408964
537,"Female",29,20,"West",4,2023,32,0,43771,43.0401913857627,1000,1.40056022408964,1400.56022408964
538,"Female",54,20,"North",4,2023,57,1,52439,51.9657331312195,1000,1.40056022408964,1400.56022408964
540,"Male",31,10,"East",4,2023,34,1,61950,69.4844609734666,1000,1.40056022408964,1400.56022408964
542,"Female",60,7,"West",4,2023,63,1,21628,47.1080055626339,1000,1.40056022408964,1400.56022408964
543,"Male",62,3,"West",4,2023,65,0,2672,26.9023587470388,1000,1.40056022408964,1400.56022408964
544,"Female",56,13,"South",4,2023,59,1,46497,42.6479256472206,1000,1.40056022408964,1400.56022408964
545,"Female",23,3,"East",4,2023,26,1,11257,75.2551571516543,1000,1.40056022408964,1400.56022408964
546,"Male",46,17,"South",4,2023,49,1,58094,57.0446387609624,1000,1.40056022408964,1400.56022408964
547,"Female",49,5,"North",4,2023,52,1,42351,44.3348534763846,1000,1.40056022408964,1400.56022408964
548,"Female",19,9,"South",4,2023,22,1,14017,40.0881182051006,1000,1.40056022408964,1400.56022408964
551,"Male",43,13,"South",4,2023,46,1,22275,52.7972344117648,1000,1.40056022408964,1400.56022408964
552,"Male",46,3,"East",4,2023,49,1,10729,62.4098425239505,1000,1.40056022408964,1400.56022408964
553,"Female",19,14,"South",4,2023,22,0,11808,61.8422619817496,1000,1.40056022408964,1400.56022408964
555,"Male",29,8,"East",4,2023,32,0,19721,90.4175088633781,1000,1.40056022408964,1400.56022408964
556,"Male",38,20,"North",4,2023,41,1,24952,71.1632671626501,1000,1.40056022408964,1400.56022408964
558,"Female",22,2,"East",4,2023,25,0,9831,72.9153495524254,1000,1.40056022408964,1400.56022408964
560,"Male",44,17,"North",4,2023,47,1,43820,34.5535897137471,1000,1.40056022408964,1400.56022408964
562,"Male",23,14,"North",4,2023,26,1,82158,44.7403369793827,1000,1.40056022408964,1400.56022408964
563,"Female",48,2,"South",4,2023,51,1,32037,82.7527985165846,1000,1.40056022408964,1400.56022408964
565,"Female",51,9,"East",4,2023,54,0,21338,47.4351340460081,1000,1.40056022408964,1400.56022408964
566,"Female",22,3,"North",4,2023,25,0,7064,60.6200033334951,1000,1.40056022408964,1400.56022408964
567,"Male",62,4,"East",4,2023,65,1,26951,37.2378180274334,1000,1.40056022408964,1400.56022408964
570,"Male",51,13,"West",4,2023,54,0,13834,38.0324630305527,1000,1.40056022408964,1400.56022408964
571,"Female",31,3,"South",4,2023,34,0,8634,48.9335368243971,1000,1.40056022408964,1400.56022408964
572,"Female",61,16,"South",4,2023,64,1,84266,51.1265371874624,1000,1.40056022408964,1400.56022408964
573,"Female",32,1,"South",4,2023,35,1,13695,55.8644228924988,1000,1.40056022408964,1400.56022408964
574,"Female",57,2,"West",4,2023,60,1,41598,68.4636956704524,1000,1.40056022408964,1400.56022408964
575,"Female",53,9,"East",4,2023,56,1,65641,68.4251176077158,1000,1.40056022408964,1400.56022408964
576,"Female",25,0,"West",4,2023,28,1,16027,77.3630897629105,1000,1.40056022408964,1400.56022408964
577,"Male",28,18,"South",4,2023,31,1,74222,67.5976218036845,1000,1.40056022408964,1400.56022408964
579,"Male",39,13,"West",4,2023,42,1,153466,70.2540147622992,1000,1.40056022408964,1400.56022408964
580,"Male",25,11,"North",4,2023,28,1,49391,54.1256685169274,1000,1.40056022408964,1400.56022408964
581,"Female",20,16,"South",4,2023,23,1,163009,87.7438086112468,1000,1.40056022408964,1400.56022408964
583,"Female",19,10,"North",4,2023,22,0,59423,51.9815136809779,1000,1.40056022408964,1400.56022408964
585,"Male",19,1,"East",4,2023,22,1,9231,66.8588108461211,1000,1.40056022408964,1400.56022408964
586,"Male",51,4,"South",4,2023,54,1,59878,40.9235847958092,1000,1.40056022408964,1400.56022408964
588,"Female",63,0,"South",4,2023,66,1,13389,42.3161396980174,1000,1.40056022408964,1400.56022408964
589,"Female",23,7,"South",4,2023,26,1,32822,72.905657598252,1000,1.40056022408964,1400.56022408964
590,"Male",37,17,"West",4,2023,40,1,56657,63.6724420545704,1000,1.40056022408964,1400.56022408964
591,"Female",21,17,"West",4,2023,24,0,5501,57.3325842346644,1000,1.40056022408964,1400.56022408964
593,"Female",41,15,"North",4,2023,44,0,15052,51.9558584992921,1000,1.40056022408964,1400.56022408964
596,"Male",57,0,"South",4,2023,60,1,30338,24.764879228864,1000,1.40056022408964,1400.56022408964
597,"Male",58,6,"South",4,2023,61,0,2833,36.3552723302011,1000,1.40056022408964,1400.56022408964
598,"Male",63,7,"North",4,2023,66,1,65757,32.0713571868799,1000,1.40056022408964,1400.56022408964
599,"Female",60,11,"North",4,2023,63,1,104487,55.1978839371932,1000,1.40056022408964,1400.56022408964
600,"Male",39,12,"West",4,2023,42,0,24436,41.6139209881402,1000,1.40056022408964,1400.56022408964
601,"Male",27,5,"South",4,2023,30,0,5751,81.0398349531552,1000,1.40056022408964,1400.56022408964
603,"Male",45,1,"West",4,2023,48,1,40164,54.0843924717206,1000,1.40056022408964,1400.56022408964
606,"Female",49,12,"East",4,2023,52,1,82475,20.3400260721483,1000,1.40056022408964,1400.56022408964
607,"Male",38,18,"North",4,2023,41,1,56659,47.9111323377588,1000,1.40056022408964,1400.56022408964
608,"Female",46,1,"South",4,2023,49,0,39112,23.2789287214935,1000,1.40056022408964,1400.56022408964
610,"Male",47,7,"South",4,2023,50,1,38715,55.5684669953364,1000,1.40056022408964,1400.56022408964
612,"Female",64,2,"West",4,2023,67,1,18733,61.2199638421286,1000,1.40056022408964,1400.56022408964
613,"Male",38,6,"North",4,2023,41,1,41920,41.0686196350675,1000,1.40056022408964,1400.56022408964
614,"Male",56,2,"South",4,2023,59,1,27763,53.7435315723647,1000,1.40056022408964,1400.56022408964
615,"Female",54,7,"North",4,2023,57,1,40854,16.2790792238227,1000,1.40056022408964,1400.56022408964
616,"Male",25,3,"North",4,2023,28,1,10808,62.7927359829102,1000,1.40056022408964,1400.56022408964
617,"Male",51,16,"North",4,2023,54,1,78021,57.1105906598653,1000,1.40056022408964,1400.56022408964
618,"Male",64,6,"North",4,2023,67,1,64665,45.8692887487132,1000,1.40056022408964,1400.56022408964
619,"Female",25,7,"East",4,2023,28,0,19023,70.5700033635403,1000,1.40056022408964,1400.56022408964
620,"Female",45,16,"East",4,2023,48,1,78596,45.2106372749913,1000,1.40056022408964,1400.56022408964
621,"Male",36,1,"West",4,2023,39,1,84896,69.1836571921499,1000,1.40056022408964,1400.56022408964
623,"Male",42,0,"North",4,2023,45,1,60197,86.505980008771,1000,1.40056022408964,1400.56022408964
624,"Female",59,4,"South",4,2023,62,0,19078,42.0697776863042,1000,1.40056022408964,1400.56022408964
625,"Female",35,6,"North",4,2023,38,0,19793,85.9620612893197,1000,1.40056022408964,1400.56022408964
626,"Female",18,2,"North",4,2023,21,0,19076,66.7653725774624,1000,1.40056022408964,1400.56022408964
628,"Female",41,9,"East",4,2023,44,1,46289,60.7335156777745,1000,1.40056022408964,1400.56022408964
629,"Female",58,7,"South",4,2023,61,1,29635,38.0956316625263,1000,1.40056022408964,1400.56022408964
630,"Male",52,2,"West",4,2023,55,1,17556,74.5892841785547,1000,1.40056022408964,1400.56022408964
631,"Male",51,17,"East",4,2023,54,1,77884,47.6897032673157,1000,1.40056022408964,1400.56022408964
632,"Male",56,6,"North",4,2023,59,1,66769,35.3718055483438,1000,1.40056022408964,1400.56022408964
635,"Female",37,3,"East",4,2023,40,1,26429,54.3504650746383,1000,1.40056022408964,1400.56022408964
636,"Male",62,6,"West",4,2023,65,0,25599,42.5900922716155,1000,1.40056022408964,1400.56022408964
637,"Male",50,15,"East",4,2023,53,0,41823,76.4672321017083,1000,1.40056022408964,1400.56022408964
639,"Female",40,13,"South",4,2023,43,1,42168,80.0001347821834,1000,1.40056022408964,1400.56022408964
640,"Female",27,12,"East",4,2023,30,1,24478,69.9492450861835,1000,1.40056022408964,1400.56022408964
642,"Male",30,9,"West",4,2023,33,1,25145,41.7159811017337,1000,1.40056022408964,1400.56022408964
643,"Male",32,1,"North",4,2023,35,1,28444,73.4450621422549,1000,1.40056022408964,1400.56022408964
649,"Male",40,3,"North",4,2023,43,1,25726,54.2810989375565,1000,1.40056022408964,1400.56022408964
650,"Male",61,11,"West",4,2023,64,1,29541,57.0338447445391,1000,1.40056022408964,1400.56022408964
651,"Female",62,18,"West",4,2023,65,1,69605,41.7391385796771,1000,1.40056022408964,1400.56022408964
653,"Male",33,2,"West",4,2023,36,0,17297,46.7989751269643,1000,1.40056022408964,1400.56022408964
654,"Female",27,9,"East",4,2023,30,1,27893,59.858500378075,1000,1.40056022408964,1400.56022408964
657,"Male",34,19,"West",4,2023,37,1,126812,56.4947356840002,1000,1.40056022408964,1400.56022408964
658,"Male",43,14,"South",4,2023,46,1,27127,51.0683657657729,1000,1.40056022408964,1400.56022408964
659,"Female",23,20,"East",4,2023,26,1,62421,59.6010849801932,1000,1.40056022408964,1400.56022408964
660,"Female",44,14,"North",4,2023,47,0,10928,59.4806133107664,1000,1.40056022408964,1400.56022408964
661,"Male",27,14,"South",4,2023,30,1,84396,70.2648928015998,1000,1.40056022408964,1400.56022408964
663,"Male",40,19,"East",4,2023,43,0,47169,99.1831105344669,1000,1.40056022408964,1400.56022408964
669,"Female",23,15,"South",4,2023,26,0,27594,59.6664213478547,1000,1.40056022408964,1400.56022408964
672,"Male",62,7,"East",4,2023,65,1,12844,43.0668874451099,1000,1.40056022408964,1400.56022408964
674,"Male",19,12,"East",4,2023,22,0,18914,50.5041823407479,1000,1.40056022408964,1400.56022408964
675,"Male",27,9,"South",4,2023,30,1,36103,93.3689473947767,1000,1.40056022408964,1400.56022408964
676,"Female",61,10,"East",4,2023,64,1,23318,63.264455010936,1000,1.40056022408964,1400.56022408964
677,"Female",58,10,"North",4,2023,61,1,57969,57.8879266107256,1000,1.40056022408964,1400.56022408964
678,"Female",65,2,"West",4,2023,68,1,24755,23.0635275998089,1000,1.40056022408964,1400.56022408964
680,"Male",28,6,"West",4,2023,31,1,12198,44.2146172769296,1000,1.40056022408964,1400.56022408964
681,"Male",46,19,"North",4,2023,49,1,37935,46.6202925557282,1000,1.40056022408964,1400.56022408964
683,"Male",23,10,"North",4,2023,26,1,59141,78.3246039815966,1000,1.40056022408964,1400.56022408964
684,"Female",42,20,"East",4,2023,45,1,64182,63.0553769516461,1000,1.40056022408964,1400.56022408964
685,"Male",46,1,"West",4,2023,49,0,22686,58.7136282822117,1000,1.40056022408964,1400.56022408964
686,"Male",40,12,"North",4,2023,43,1,45803,71.6696255336143,1000,1.40056022408964,1400.56022408964
687,"Male",63,10,"South",4,2023,66,1,53802,29.6923912401428,1000,1.40056022408964,1400.56022408964
688,"Female",57,3,"South",4,2023,60,0,8238,38.7614087510152,1000,1.40056022408964,1400.56022408964
689,"Male",18,9,"South",4,2023,21,1,61135,40.3189341103339,1000,1.40056022408964,1400.56022408964
691,"Male",61,11,"West",4,2023,64,1,26068,46.041930126093,1000,1.40056022408964,1400.56022408964
693,"Male",26,2,"South",4,2023,29,1,79502,80.4250122668249,1000,1.40056022408964,1400.56022408964
694,"Female",51,7,"West",4,2023,54,1,76727,43.3216005949894,1000,1.40056022408964,1400.56022408964
695,"Female",47,3,"West",4,2023,50,0,13918,31.135378953106,1000,1.40056022408964,1400.56022408964
696,"Female",21,15,"North",4,2023,24,1,74685,63.8265964029527,1000,1.40056022408964,1400.56022408964
698,"Male",54,20,"East",4,2023,57,0,27200,31.183542550621,1000,1.40056022408964,1400.56022408964
700,"Female",42,0,"North",4,2023,45,0,5561,57.5090825421399,1000,1.40056022408964,1400.56022408964
702,"Male",54,1,"North",4,2023,57,1,38751,62.9345777047853,1000,1.40056022408964,1400.56022408964
703,"Male",65,16,"North",4,2023,68,0,11647,23.6651147268986,1000,1.40056022408964,1400.56022408964
706,"Male",54,6,"South",4,2023,57,0,100686,61.4716306429942,1000,1.40056022408964,1400.56022408964
708,"Male",56,10,"West",4,2023,59,1,26083,31.6911524592603,1000,1.40056022408964,1400.56022408964
709,"Female",32,6,"West",4,2023,35,1,53735,55.8398890275345,1000,1.40056022408964,1400.56022408964
711,"Male",33,7,"South",4,2023,36,1,8033,68.6943659183896,1000,1.40056022408964,1400.56022408964
713,"Female",44,17,"South",4,2023,47,1,181512,47.2847046348321,1000,1.40056022408964,1400.56022408964
714,"Male",54,4,"West",4,2023,57,1,86416,19.4258738152384,1000,1.40056022408964,1400.56022408964
716,"Male",39,2,"East",4,2023,42,0,4558,35.2721009116781,1000,1.40056022408964,1400.56022408964
718,"Male",28,2,"East",4,2023,31,1,12486,68.369758980812,1000,1.40056022408964,1400.56022408964
719,"Male",37,7,"East",4,2023,40,1,25479,94.2993847039477,1000,1.40056022408964,1400.56022408964
720,"Female",22,1,"West",4,2023,25,0,12522,71.5553109131126,1000,1.40056022408964,1400.56022408964
721,"Male",38,1,"East",4,2023,41,1,58644,49.8355535503533,1000,1.40056022408964,1400.56022408964
722,"Female",64,20,"East",4,2023,67,1,53906,51.0539664770238,1000,1.40056022408964,1400.56022408964
725,"Female",50,18,"North",4,2023,53,1,44637,15.4380560303715,1000,1.40056022408964,1400.56022408964
726,"Male",53,13,"North",4,2023,56,0,27493,47.8101857295585,1000,1.40056022408964,1400.56022408964
727,"Female",53,3,"North",4,2023,56,1,45708,32.1690210304336,1000,1.40056022408964,1400.56022408964
728,"Male",35,10,"South",4,2023,38,1,43321,36.0040660659172,1000,1.40056022408964,1400.56022408964
729,"Female",19,8,"West",4,2023,22,1,30871,91.2101778379939,1000,1.40056022408964,1400.56022408964
730,"Male",39,3,"North",4,2023,42,0,8594,48.8675205735499,1000,1.40056022408964,1400.56022408964
733,"Female",61,13,"North",4,2023,64,1,21942,28.9268329469149,1000,1.40056022408964,1400.56022408964
734,"Female",24,14,"North",4,2023,27,0,28747,68.9499964532539,1000,1.40056022408964,1400.56022408964
735,"Male",54,19,"West",4,2023,57,1,48668,45.5725338919026,1000,1.40056022408964,1400.56022408964
740,"Female",26,12,"South",4,2023,29,1,28325,91.5299793247251,1000,1.40056022408964,1400.56022408964
741,"Female",54,13,"South",4,2023,57,1,57703,52.0027651882332,1000,1.40056022408964,1400.56022408964
742,"Male",55,20,"East",4,2023,58,1,73015,44.607276428829,1000,1.40056022408964,1400.56022408964
743,"Male",33,17,"South",4,2023,36,1,81038,60.3810089421278,1000,1.40056022408964,1400.56022408964
744,"Male",50,4,"West",4,2023,53,0,37696,65.2279191683028,1000,1.40056022408964,1400.56022408964
745,"Male",34,19,"East",4,2023,37,0,60737,67.8641409178137,1000,1.40056022408964,1400.56022408964
746,"Female",32,12,"East",4,2023,35,0,10417,42.0471748677527,1000,1.40056022408964,1400.56022408964
747,"Female",37,6,"East",4,2023,40,0,6281,70.0174617771161,1000,1.40056022408964,1400.56022408964
748,"Female",25,12,"South",4,2023,28,1,38344,100,1000,1.40056022408964,1400.56022408964
752,"Female",58,2,"North",4,2023,61,1,58183,48.9663473040618,1000,1.40056022408964,1400.56022408964
753,"Female",52,6,"North",4,2023,55,1,27334,24.8687476674152,1000,1.40056022408964,1400.56022408964
754,"Male",44,8,"North",4,2023,47,1,25924,48.2694474871152,1000,1.40056022408964,1400.56022408964
755,"Female",30,15,"West",4,2023,33,0,34224,78.6002716915007,1000,1.40056022408964,1400.56022408964
756,"Female",55,16,"South",4,2023,58,0,26405,67.1711472904887,1000,1.40056022408964,1400.56022408964
757,"Female",27,2,"South",4,2023,30,1,46617,58.2548364563963,1000,1.40056022408964,1400.56022408964
758,"Female",29,20,"North",4,2023,32,0,26245,83.0426402265581,1000,1.40056022408964,1400.56022408964
761,"Female",57,11,"North",4,2023,60,1,55503,24.7928003075207,1000,1.40056022408964,1400.56022408964
763,"Female",31,2,"South",4,2023,34,0,7295,32.4125704970751,1000,1.40056022408964,1400.56022408964
764,"Female",19,13,"South",4,2023,22,1,57298,68.5525709593102,1000,1.40056022408964,1400.56022408964
765,"Male",45,13,"West",4,2023,48,1,10165,54.7681975207662,1000,1.40056022408964,1400.56022408964
766,"Female",60,9,"North",4,2023,63,1,23783,40.1027884649102,1000,1.40056022408964,1400.56022408964
767,"Male",62,6,"West",4,2023,65,1,34243,79.9204637986761,1000,1.40056022408964,1400.56022408964
768,"Male",47,17,"West",4,2023,50,1,56906,69.7062866636893,1000,1.40056022408964,1400.56022408964
771,"Male",58,12,"West",4,2023,61,0,36228,38.2171068331911,1000,1.40056022408964,1400.56022408964
772,"Female",53,0,"South",4,2023,56,1,31870,74.6204788674527,1000,1.40056022408964,1400.56022408964
774,"Female",63,20,"East",4,2023,66,1,129734,22.7079672805846,1000,1.40056022408964,1400.56022408964
775,"Female",29,2,"East",4,2023,32,1,20910,85.4781764087596,1000,1.40056022408964,1400.56022408964
778,"Male",37,16,"East",4,2023,40,1,26170,27.3514256846587,1000,1.40056022408964,1400.56022408964
781,"Male",19,4,"North",4,2023,22,0,4979,53.0210483259313,1000,1.40056022408964,1400.56022408964
783,"Male",46,19,"West",4,2023,49,1,144957,56.6160714474529,1000,1.40056022408964,1400.56022408964
784,"Male",24,12,"West",4,2023,27,1,36323,34.8432319379465,1000,1.40056022408964,1400.56022408964
785,"Male",44,12,"North",4,2023,47,1,67081,37.849342424352,1000,1.40056022408964,1400.56022408964
786,"Female",59,9,"East",4,2023,62,1,137741,42.492115412108,1000,1.40056022408964,1400.56022408964
787,"Male",59,8,"West",4,2023,62,1,27987,54.4181618885608,1000,1.40056022408964,1400.56022408964
791,"Male",54,3,"North",4,2023,57,1,30134,51.5967238543894,1000,1.40056022408964,1400.56022408964
792,"Female",50,4,"West",4,2023,53,1,44582,58.2250660839959,1000,1.40056022408964,1400.56022408964
793,"Male",24,2,"North",4,2023,27,0,1886,83.0887076786758,1000,1.40056022408964,1400.56022408964
794,"Male",43,9,"East",4,2023,46,0,17890,31.3609586148078,1000,1.40056022408964,1400.56022408964
795,"Male",58,0,"North",4,2023,61,1,21806,66.0419315699303,1000,1.40056022408964,1400.56022408964
796,"Male",63,16,"South",4,2023,66,1,79077,44.5556128900788,1000,1.40056022408964,1400.56022408964
797,"Male",37,1,"West",4,2023,40,0,8514,79.6999888067318,1000,1.40056022408964,1400.56022408964
798,"Female",47,2,"South",4,2023,50,0,13979,63.2086955758792,1000,1.40056022408964,1400.56022408964
799,"Male",23,6,"West",4,2023,26,1,44524,63.0840751618085,1000,1.40056022408964,1400.56022408964
801,"Male",55,20,"North",4,2023,58,1,65581,67.8023050726878,1000,1.40056022408964,1400.56022408964
802,"Female",62,10,"West",4,2023,65,0,41386,48.5095953859404,1000,1.40056022408964,1400.56022408964
803,"Male",45,16,"North",4,2023,48,1,81794,52.0710409713653,1000,1.40056022408964,1400.56022408964
808,"Female",34,13,"South",4,2023,37,1,79295,47.4340121993946,1000,1.40056022408964,1400.56022408964
809,"Female",20,19,"North",4,2023,23,1,54693,73.1982557205037,1000,1.40056022408964,1400.56022408964
810,"Female",37,7,"West",4,2023,40,1,76003,68.6393817291686,1000,1.40056022408964,1400.56022408964
811,"Male",51,0,"North",4,2023,54,0,9118,46.8943774324414,1000,1.40056022408964,1400.56022408964
812,"Male",46,17,"East",4,2023,49,1,67257,47.1320320387635,1000,1.40056022408964,1400.56022408964
813,"Male",38,7,"East",4,2023,41,1,68528,46.0394427169674,1000,1.40056022408964,1400.56022408964
814,"Female",40,14,"North",4,2023,43,1,37177,43.4103983004774,1000,1.40056022408964,1400.56022408964
815,"Male",33,0,"West",4,2023,36,0,8917,68.2584350786767,1000,1.40056022408964,1400.56022408964
817,"Female",55,6,"North",4,2023,58,1,24114,42.1274539283724,1000,1.40056022408964,1400.56022408964
820,"Male",50,2,"West",4,2023,53,1,50092,88.684786638657,1000,1.40056022408964,1400.56022408964
821,"Female",39,11,"North",4,2023,42,1,102210,62.7383278573323,1000,1.40056022408964,1400.56022408964
822,"Male",57,5,"South",4,2023,60,0,27139,44.0955974416004,1000,1.40056022408964,1400.56022408964
823,"Male",34,14,"North",4,2023,37,1,19041,59.7442973084993,1000,1.40056022408964,1400.56022408964
825,"Male",40,5,"West",4,2023,43,1,76459,61.0541574932509,1000,1.40056022408964,1400.56022408964
826,"Male",29,3,"West",4,2023,32,1,39543,84.7430369735273,1000,1.40056022408964,1400.56022408964
828,"Female",37,10,"East",4,2023,40,0,49383,62.8024354621363,1000,1.40056022408964,1400.56022408964
829,"Male",58,5,"East",4,2023,61,1,14095,61.7831159644322,1000,1.40056022408964,1400.56022408964
